t2sw,lab
/home/sn21/localiser/carp-firstdynamic/CARP0019_2801_T2ME_corSENSE.e01_tmpt1.nii.gz,/home/sn21/localiser/carp-groundtruth/CARP0019_2801_T2ME_corSENSE_seg.nii.gz
/home/sn21/localiser/carp-firstdynamic/CARP0019_2801_T2ME_corSENSE.e02_tmpt1.nii.gz,/home/sn21/localiser/carp-groundtruth/CARP0019_2801_T2ME_corSENSE_seg.nii.gz
/home/sn21/localiser/carp-firstdynamic/CARP0019_2801_T2ME_corSENSE.e03_tmpt1.nii.gz,/home/sn21/localiser/carp-groundtruth/CARP0019_2801_T2ME_corSENSE_seg.nii.gz
/home/sn21/localiser/carp-firstdynamic/CARP0026_1001_T2ME_corSENSE.e01_tmpt1.nii.gz,/home/sn21/localiser/carp-groundtruth/CARP0026_1001_T2ME_corSENSE_seg.nii.gz
/home/sn21/localiser/carp-firstdynamic/CARP0026_1001_T2ME_corSENSE.e02_tmpt1.nii.gz,/home/sn21/localiser/carp-groundtruth/CARP0026_1001_T2ME_corSENSE_seg.nii.gz
/home/sn21/localiser/carp-firstdynamic/CARP0026_1001_T2ME_corSENSE.e03_tmpt1.nii.gz,/home/sn21/localiser/carp-groundtruth/CARP0026_1001_T2ME_corSENSE_seg.nii.gz
/home/sn21/localiser/carp-firstdynamic/CARP0026_301_T2ME_corSENSE.e01_tmpt1.nii.gz,/home/sn21/localiser/carp-groundtruth/CARP0026_301_T2ME_corSENSE_seg.nii.gz
/home/sn21/localiser/carp-firstdynamic/CARP0026_301_T2ME_corSENSE.e02_tmpt1.nii.gz,/home/sn21/localiser/carp-groundtruth/CARP0026_301_T2ME_corSENSE_seg.nii.gz
/home/sn21/localiser/carp-firstdynamic/CARP0026_301_T2ME_corSENSE.e03_tmpt1.nii.gz,/home/sn21/localiser/carp-groundtruth/CARP0026_301_T2ME_corSENSE_seg.nii.gz
/home/sn21/localiser/carp-firstdynamic/CARP0033_2201_T2ME_corSENSE.e01_tmpt1.nii.gz,/home/sn21/localiser/carp-groundtruth/CARP0033_2201_T2ME_corSENSE_tmpt1_seg.nii.gz
/home/sn21/localiser/carp-firstdynamic/CARP0033_2201_T2ME_corSENSE.e02_tmpt1.nii.gz,/home/sn21/localiser/carp-groundtruth/CARP0033_2201_T2ME_corSENSE_tmpt1_seg.nii.gz
/home/sn21/localiser/carp-firstdynamic/CARP0033_2201_T2ME_corSENSE.e03_tmpt1.nii.gz,/home/sn21/localiser/carp-groundtruth/CARP0033_2201_T2ME_corSENSE_tmpt1_seg.nii.gz
/home/sn21/localiser/carp-firstdynamic/CARP0033_3301_T2ME_corSENSE.e01_tmpt1.nii.gz,/home/sn21/localiser/carp-groundtruth/CARP0033_3301_T2ME_corSENSE_seg.nii.gz
/home/sn21/localiser/carp-firstdynamic/CARP0033_3301_T2ME_corSENSE.e02_tmpt1.nii.gz,/home/sn21/localiser/carp-groundtruth/CARP0033_3301_T2ME_corSENSE_seg.nii.gz
/home/sn21/localiser/carp-firstdynamic/CARP0033_3301_T2ME_corSENSE.e03_tmpt1.nii.gz,/home/sn21/localiser/carp-groundtruth/CARP0033_3301_T2ME_corSENSE_seg.nii.gz
/home/sn21/localiser/data-3T/inf0005/201909231323_PHILIPSECA816E_1301_pip5T2ME_2SENSEp1o1.e01.nii.gz,/home/sn21/localiser/data-3T/inf0005_13_mask_AA.nii.gz
/home/sn21/localiser/data-3T/inf0005/201909231323_PHILIPSECA816E_1301_pip5T2ME_2SENSEp1o1.e02.nii.gz,/home/sn21/localiser/data-3T/inf0005_13_mask_AA.nii.gz
/home/sn21/localiser/data-3T/inf0005/201909231323_PHILIPSECA816E_1301_pip5T2ME_2SENSEp1o1.e03.nii.gz,/home/sn21/localiser/data-3T/inf0005_13_mask_AA.nii.gz
/home/sn21/localiser/data-3T/inf0005/201909231323_PHILIPSECA816E_1301_pip5T2ME_2SENSEp1o1.e04.nii.gz,/home/sn21/localiser/data-3T/inf0005_13_mask_AA.nii.gz
/home/sn21/localiser/data-3T/inf0005/201909231323_PHILIPSECA816E_1301_pip5T2ME_2SENSEp1o1.e05.nii.gz,/home/sn21/localiser/data-3T/inf0005_13_mask_AA.nii.gz
/home/sn21/localiser/data-3T/inf0018/202104091333_PHILIPSECA816E_1401_pip5T2ME_2SENSEp1o1.e01.nii.gz,/home/sn21/localiser/data-3T/inf0018_14_mask_AA.nii.gz
/home/sn21/localiser/data-3T/inf0018/202104091333_PHILIPSECA816E_1401_pip5T2ME_2SENSEp1o1.e02.nii.gz,/home/sn21/localiser/data-3T/inf0018_14_mask_AA.nii.gz
/home/sn21/localiser/data-3T/inf0018/202104091333_PHILIPSECA816E_1401_pip5T2ME_2SENSEp1o1.e03.nii.gz,/home/sn21/localiser/data-3T/inf0018_14_mask_AA.nii.gz
/home/sn21/localiser/data-3T/inf0018/202104091333_PHILIPSECA816E_1401_pip5T2ME_2SENSEp1o1.e04.nii.gz,/home/sn21/localiser/data-3T/inf0018_14_mask_AA.nii.gz
/home/sn21/localiser/data-3T/inf0018/202104091333_PHILIPSECA816E_1401_pip5T2ME_2SENSEp1o1.e05.nii.gz,/home/sn21/localiser/data-3T/inf0018_14_mask_AA.nii.gz
/home/sn21/localiser/data-3T/inf0020/202105251608_PHILIPSECA816E_1401_pip5T2ME_2SENSEp1o1.e01.nii.gz,/home/sn21/localiser/data-3T/inf0020_14_mask_AA.nii.gz
/home/sn21/localiser/data-3T/inf0020/202105251608_PHILIPSECA816E_1401_pip5T2ME_2SENSEp1o1.e02.nii.gz,/home/sn21/localiser/data-3T/inf0020_14_mask_AA.nii.gz
/home/sn21/localiser/data-3T/inf0020/202105251608_PHILIPSECA816E_1401_pip5T2ME_2SENSEp1o1.e03.nii.gz,/home/sn21/localiser/data-3T/inf0020_14_mask_AA.nii.gz
/home/sn21/localiser/data-3T/inf0020/202105251608_PHILIPSECA816E_1401_pip5T2ME_2SENSEp1o1.e04.nii.gz,/home/sn21/localiser/data-3T/inf0020_14_mask_AA.nii.gz
/home/sn21/localiser/data-3T/inf0020/202105251608_PHILIPSECA816E_1401_pip5T2ME_2SENSEp1o1.e05.nii.gz,/home/sn21/localiser/data-3T/inf0020_14_mask_AA.nii.gz
/home/sn21/localiser/data-3T/presto0003/202201240950_PHILIPSECA816E_1501_pip5T2ME_2SENSEp1o1.e01.nii.gz,/home/sn21/localiser/data-3T/presto0003_15_mask_AA.nii.gz
/home/sn21/localiser/data-3T/presto0003/202201240950_PHILIPSECA816E_1501_pip5T2ME_2SENSEp1o1.e02.nii.gz,/home/sn21/localiser/data-3T/presto0003_15_mask_AA.nii.gz
/home/sn21/localiser/data-3T/presto0003/202201240950_PHILIPSECA816E_1501_pip5T2ME_2SENSEp1o1.e03.nii.gz,/home/sn21/localiser/data-3T/presto0003_15_mask_AA.nii.gz
/home/sn21/localiser/data-3T/presto0003/202201240950_PHILIPSECA816E_1501_pip5T2ME_2SENSEp1o1.e04.nii.gz,/home/sn21/localiser/data-3T/presto0003_15_mask_AA.nii.gz
/home/sn21/localiser/data-3T/presto0003/202201240950_PHILIPSECA816E_1501_pip5T2ME_2SENSEp1o1.e05.nii.gz,/home/sn21/localiser/data-3T/presto0003_15_mask_AA.nii.gz
/home/sn21/localiser/data-3T/presto0004/202201271418_PHILIPSECA816E_1601_pip5T2ME_2SENSEp1o1.e01.nii.gz,/home/sn21/localiser/data-3T/presto0004_16_mask_AA.nii.gz
/home/sn21/localiser/data-3T/presto0004/202201271418_PHILIPSECA816E_1601_pip5T2ME_2SENSEp1o1.e02.nii.gz,/home/sn21/localiser/data-3T/presto0004_16_mask_AA.nii.gz
/home/sn21/localiser/data-3T/presto0004/202201271418_PHILIPSECA816E_1601_pip5T2ME_2SENSEp1o1.e03.nii.gz,/home/sn21/localiser/data-3T/presto0004_16_mask_AA.nii.gz
/home/sn21/localiser/data-3T/presto0004/202201271418_PHILIPSECA816E_1601_pip5T2ME_2SENSEp1o1.e04.nii.gz,/home/sn21/localiser/data-3T/presto0004_16_mask_AA.nii.gz
/home/sn21/localiser/data-3T/presto0004/202201271418_PHILIPSECA816E_1601_pip5T2ME_2SENSEp1o1.e05.nii.gz,/home/sn21/localiser/data-3T/presto0004_16_mask_AA.nii.gz
/home/sn21/localiser/data-3T/presto0010/202204201632_PHILIPSECA816E_1101_pip5T2ME_2SENSEp1o1.e01.nii.gz,/home/sn21/localiser/data-3T/presto0010_11_mask_AA.nii.gz
/home/sn21/localiser/data-3T/presto0010/202204201632_PHILIPSECA816E_1101_pip5T2ME_2SENSEp1o1.e02.nii.gz,/home/sn21/localiser/data-3T/presto0010_11_mask_AA.nii.gz
/home/sn21/localiser/data-3T/presto0010/202204201632_PHILIPSECA816E_1101_pip5T2ME_2SENSEp1o1.e03.nii.gz,/home/sn21/localiser/data-3T/presto0010_11_mask_AA.nii.gz
/home/sn21/localiser/data-3T/presto0010/202204201632_PHILIPSECA816E_1101_pip5T2ME_2SENSEp1o1.e04.nii.gz,/home/sn21/localiser/data-3T/presto0010_11_mask_AA.nii.gz
/home/sn21/localiser/data-3T/presto0010/202204201632_PHILIPSECA816E_1101_pip5T2ME_2SENSEp1o1.e05.nii.gz,/home/sn21/localiser/data-3T/presto0010_11_mask_AA.nii.gz
/home/sn21/localiser/data-3T/presto0013/202205180825_PHILIPSECA816E_1301_pip5T2ME_2SENSEp1o1.e01.nii.gz,/home/sn21/localiser/data-3T/presto0013_13_mask_AA.nii.gz
/home/sn21/localiser/data-3T/presto0013/202205180825_PHILIPSECA816E_1301_pip5T2ME_2SENSEp1o1.e02.nii.gz,/home/sn21/localiser/data-3T/presto0013_13_mask_AA.nii.gz
/home/sn21/localiser/data-3T/presto0013/202205180825_PHILIPSECA816E_1301_pip5T2ME_2SENSEp1o1.e03.nii.gz,/home/sn21/localiser/data-3T/presto0013_13_mask_AA.nii.gz
/home/sn21/localiser/data-3T/presto0013/202205180825_PHILIPSECA816E_1301_pip5T2ME_2SENSEp1o1.e04.nii.gz,/home/sn21/localiser/data-3T/presto0013_13_mask_AA.nii.gz
/home/sn21/localiser/data-3T/presto0013/202205180825_PHILIPSECA816E_1301_pip5T2ME_2SENSEp1o1.e05.nii.gz,/home/sn21/localiser/data-3T/presto0013_13_mask_AA.nii.gz
/home/sn21/localiser/data-3T/presto0015/202205180825_PHILIPSECA816E_1301_pip5T2ME_2SENSEp1o1.e01.nii.gz,/home/sn21/localiser/data-3T/presto0015_13_mask_AA.nii.gz
/home/sn21/localiser/data-3T/presto0015/202205180825_PHILIPSECA816E_1301_pip5T2ME_2SENSEp1o1.e02.nii.gz,/home/sn21/localiser/data-3T/presto0015_13_mask_AA.nii.gz
/home/sn21/localiser/data-3T/presto0015/202205180825_PHILIPSECA816E_1301_pip5T2ME_2SENSEp1o1.e03.nii.gz,/home/sn21/localiser/data-3T/presto0015_13_mask_AA.nii.gz
/home/sn21/localiser/data-3T/presto0015/202205180825_PHILIPSECA816E_1301_pip5T2ME_2SENSEp1o1.e04.nii.gz,/home/sn21/localiser/data-3T/presto0015_13_mask_AA.nii.gz
/home/sn21/localiser/data-3T/presto0015/202205180825_PHILIPSECA816E_1301_pip5T2ME_2SENSEp1o1.e05.nii.gz,/home/sn21/localiser/data-3T/presto0015_13_mask_AA.nii.gz
/home/sn21/localiser/data-3T/presto0016/202206141340_PHILIPSECA816E_1401_pip5T2ME_2_repSENSEp1o1.e01.nii.gz,/home/sn21/localiser/data-3T/presto0016_14_mask_AA.nii.gz
/home/sn21/localiser/data-3T/presto0016/202206141340_PHILIPSECA816E_1401_pip5T2ME_2_repSENSEp1o1.e02.nii.gz,/home/sn21/localiser/data-3T/presto0016_14_mask_AA.nii.gz
/home/sn21/localiser/data-3T/presto0016/202206141340_PHILIPSECA816E_1401_pip5T2ME_2_repSENSEp1o1.e03.nii.gz,/home/sn21/localiser/data-3T/presto0016_14_mask_AA.nii.gz
/home/sn21/localiser/data-3T/presto0016/202206141340_PHILIPSECA816E_1401_pip5T2ME_2_repSENSEp1o1.e04.nii.gz,/home/sn21/localiser/data-3T/presto0016_14_mask_AA.nii.gz
/home/sn21/localiser/data-3T/presto0016/202206141340_PHILIPSECA816E_1401_pip5T2ME_2_repSENSEp1o1.e05.nii.gz,/home/sn21/localiser/data-3T/presto0016_14_mask_AA.nii.gz
/home/sn21/localiser/data-3T/presto0017/202206221323_PHILIPSECA816E_1501_pip5T2ME_2SENSEp1o1.e01.nii.gz,/home/sn21/localiser/data-3T/presto0017_15_mask_AA.nii.gz
/home/sn21/localiser/data-3T/presto0017/202206221323_PHILIPSECA816E_1501_pip5T2ME_2SENSEp1o1.e02.nii.gz,/home/sn21/localiser/data-3T/presto0017_15_mask_AA.nii.gz
/home/sn21/localiser/data-3T/presto0017/202206221323_PHILIPSECA816E_1501_pip5T2ME_2SENSEp1o1.e03.nii.gz,/home/sn21/localiser/data-3T/presto0017_15_mask_AA.nii.gz
/home/sn21/localiser/data-3T/presto0017/202206221323_PHILIPSECA816E_1501_pip5T2ME_2SENSEp1o1.e04.nii.gz,/home/sn21/localiser/data-3T/presto0017_15_mask_AA.nii.gz
/home/sn21/localiser/data-3T/presto0017/202206221323_PHILIPSECA816E_1501_pip5T2ME_2SENSEp1o1.e05.nii.gz,/home/sn21/localiser/data-3T/presto0017_15_mask_AA.nii.gz
/home/sn21/localiser/fimox-dyn/fCMR0246_501_T2ME_corSENSE.e01_split1.nii.gz,/home/sn21/localiser/fimox-dyn/fCMR0246_5_mask_AA.nii.gz
/home/sn21/localiser/fimox-dyn/fCMR0246_501_T2ME_corSENSE.e02_split1.nii.gz,/home/sn21/localiser/fimox-dyn/fCMR0246_5_mask_AA.nii.gz
/home/sn21/localiser/fimox-dyn/fCMR0259_501_T2ME_corSENSE.e01_split1.nii.gz,/home/sn21/localiser/fimox-dyn/fCMR0259_5_mask_AA.nii.gz
/home/sn21/localiser/fimox-dyn/fCMR0259_501_T2ME_corSENSE.e02_split1.nii.gz,/home/sn21/localiser/fimox-dyn/fCMR0259_5_mask_AA.nii.gz
/home/sn21/localiser/fimox-dyn/fCMR0259_501_T2ME_corSENSE.e03_split1.nii.gz,/home/sn21/localiser/fimox-dyn/fCMR0259_5_mask_AA.nii.gz
/home/sn21/localiser/fimox-dyn/FIMOx0009_501_PIH1T2ME_corSENSE.e01_split1.nii.gz,/home/sn21/localiser/fimox-dyn/FIMOx0009_5_mask_JSAA.nii.gz
/home/sn21/localiser/fimox-dyn/FIMOx0009_501_PIH1T2ME_corSENSE.e02_split1.nii.gz,/home/sn21/localiser/fimox-dyn/FIMOx0009_5_mask_JSAA.nii.gz
/home/sn21/localiser/fimox-dyn/FIMOx0009_501_PIH1T2ME_corSENSE.e03_split1.nii.gz,/home/sn21/localiser/fimox-dyn/FIMOx0009_5_mask_JSAA.nii.gz
/home/sn21/localiser/fimox-dyn/FIMOx000902_601_PIH1T2ME_corSENSE.e01_split1.nii.gz,/home/sn21/localiser/fimox-dyn/FIMOx000902_6_mask_JSAA.nii.gz
/home/sn21/localiser/fimox-dyn/FIMOx000902_601_PIH1T2ME_corSENSE.e02_split1.nii.gz,/home/sn21/localiser/fimox-dyn/FIMOx000902_6_mask_JSAA.nii.gz
/home/sn21/localiser/fimox-dyn/FIMOx000902_601_PIH1T2ME_corSENSE.e03_split1.nii.gz,/home/sn21/localiser/fimox-dyn/FIMOx000902_6_mask_JSAA.nii.gz
/home/sn21/localiser/pip/pip0089/201801311139_PHILIPSECA816E_2001_sf7T2ME_3SENSEp1o0/201801311139_PHILIPSECA816E_2001_sf7T2ME_3SENSEp1o0.e01.nii.gz,/home/sn21/localiser/pip/pip0089_20_mask_AA.nii.gz
/home/sn21/localiser/pip/pip0089/201801311139_PHILIPSECA816E_2001_sf7T2ME_3SENSEp1o0/201801311139_PHILIPSECA816E_2001_sf7T2ME_3SENSEp1o0.e02.nii.gz,/home/sn21/localiser/pip/pip0089_20_mask_AA.nii.gz
/home/sn21/localiser/pip/pip0089/201801311139_PHILIPSECA816E_2001_sf7T2ME_3SENSEp1o0/201801311139_PHILIPSECA816E_2001_sf7T2ME_3SENSEp1o0.e03.nii.gz,/home/sn21/localiser/pip/pip0089_20_mask_AA.nii.gz
/home/sn21/localiser/pip/pip0089/201801311139_PHILIPSECA816E_2001_sf7T2ME_3SENSEp1o0/201801311139_PHILIPSECA816E_2001_sf7T2ME_3SENSEp1o0.e04.nii.gz,/home/sn21/localiser/pip/pip0089_20_mask_AA.nii.gz
/home/sn21/localiser/pip/pip0089/201801311139_PHILIPSECA816E_2001_sf7T2ME_3SENSEp1o0/201801311139_PHILIPSECA816E_2001_sf7T2ME_3SENSEp1o0.e05.nii.gz,/home/sn21/localiser/pip/pip0089_20_mask_AA.nii.gz
/home/sn21/localiser/pip/pip0099/201803021133_PHILIPSECA816E_2601_f4T2ME_3SENSEp1o0/201803021133_PHILIPSECA816E_2601_f4T2ME_3SENSEp1o0.e01.nii.gz,/home/sn21/localiser/pip/pip0099_26_mask_AA.nii.gz
/home/sn21/localiser/pip/pip0099/201803021133_PHILIPSECA816E_2601_f4T2ME_3SENSEp1o0/201803021133_PHILIPSECA816E_2601_f4T2ME_3SENSEp1o0.e02.nii.gz,/home/sn21/localiser/pip/pip0099_26_mask_AA.nii.gz
/home/sn21/localiser/pip/pip0099/201803021133_PHILIPSECA816E_2601_f4T2ME_3SENSEp1o0/201803021133_PHILIPSECA816E_2601_f4T2ME_3SENSEp1o0.e03.nii.gz,/home/sn21/localiser/pip/pip0099_26_mask_AA.nii.gz
/home/sn21/localiser/pip/pip0099/201803021133_PHILIPSECA816E_2601_f4T2ME_3SENSEp1o0/201803021133_PHILIPSECA816E_2601_f4T2ME_3SENSEp1o0.e04.nii.gz,/home/sn21/localiser/pip/pip0099_26_mask_AA.nii.gz
/home/sn21/localiser/pip/pip0099/201803021133_PHILIPSECA816E_2601_f4T2ME_3SENSEp1o0/201803021133_PHILIPSECA816E_2601_f4T2ME_3SENSEp1o0.e05.nii.gz,/home/sn21/localiser/pip/pip0099_26_mask_AA.nii.gz
/home/sn21/localiser/pip/pip0106/201803140924_PHILIPSECA816E_1301_zs3T2ME_25SENSEp1o0/201803140924_PHILIPSECA816E_1301_zs3T2ME_25SENSEp1o0.e01.nii.gz,/home/sn21/localiser/pip/pip0106_13_mask_AA.nii.gz
/home/sn21/localiser/pip/pip0106/201803140924_PHILIPSECA816E_1301_zs3T2ME_25SENSEp1o0/201803140924_PHILIPSECA816E_1301_zs3T2ME_25SENSEp1o0.e02.nii.gz,/home/sn21/localiser/pip/pip0106_13_mask_AA.nii.gz
/home/sn21/localiser/pip/pip0106/201803140924_PHILIPSECA816E_1301_zs3T2ME_25SENSEp1o0/201803140924_PHILIPSECA816E_1301_zs3T2ME_25SENSEp1o0.e03.nii.gz,/home/sn21/localiser/pip/pip0106_13_mask_AA.nii.gz
/home/sn21/localiser/pip/pip0106/201803140924_PHILIPSECA816E_1301_zs3T2ME_25SENSEp1o0/201803140924_PHILIPSECA816E_1301_zs3T2ME_25SENSEp1o0.e04.nii.gz,/home/sn21/localiser/pip/pip0106_13_mask_AA.nii.gz
/home/sn21/localiser/pip/pip0106/201803140924_PHILIPSECA816E_1301_zs3T2ME_25SENSEp1o0/201803140924_PHILIPSECA816E_1301_zs3T2ME_25SENSEp1o0.e05.nii.gz,/home/sn21/localiser/pip/pip0106_13_mask_AA.nii.gz
/home/sn21/localiser/pip/pip0119/201804261137_PHILIPSECA816E_2701_f4T2ME_3SENSEp1o0/201804261137_PHILIPSECA816E_2701_f4T2ME_3SENSEp1o0.e01.nii.gz,/home/sn21/localiser/pip/pip0119_27_mask_AA.nii.gz
/home/sn21/localiser/pip/pip0119/201804261137_PHILIPSECA816E_2701_f4T2ME_3SENSEp1o0/201804261137_PHILIPSECA816E_2701_f4T2ME_3SENSEp1o0.e02.nii.gz,/home/sn21/localiser/pip/pip0119_27_mask_AA.nii.gz
/home/sn21/localiser/pip/pip0119/201804261137_PHILIPSECA816E_2701_f4T2ME_3SENSEp1o0/201804261137_PHILIPSECA816E_2701_f4T2ME_3SENSEp1o0.e03.nii.gz,/home/sn21/localiser/pip/pip0119_27_mask_AA.nii.gz
/home/sn21/localiser/pip/pip0119/201804261137_PHILIPSECA816E_2701_f4T2ME_3SENSEp1o0/201804261137_PHILIPSECA816E_2701_f4T2ME_3SENSEp1o0.e04.nii.gz,/home/sn21/localiser/pip/pip0119_27_mask_AA.nii.gz
/home/sn21/localiser/pip/pip0119/201804261137_PHILIPSECA816E_2701_f4T2ME_3SENSEp1o0/201804261137_PHILIPSECA816E_2701_f4T2ME_3SENSEp1o0.e05.nii.gz,/home/sn21/localiser/pip/pip0119_27_mask_AA.nii.gz
/home/sn21/localiser/pip/pip0137/201805310950_PHILIPSECA816E_1301_zs3T2ME_3SENSEp1o0/201805310950_PHILIPSECA816E_1301_zs3T2ME_3SENSEp1o0.e01.nii.gz,/home/sn21/localiser/pip/pip0137_13_mask_AA.nii.gz
/home/sn21/localiser/pip/pip0137/201805310950_PHILIPSECA816E_1301_zs3T2ME_3SENSEp1o0/201805310950_PHILIPSECA816E_1301_zs3T2ME_3SENSEp1o0.e02.nii.gz,/home/sn21/localiser/pip/pip0137_13_mask_AA.nii.gz
/home/sn21/localiser/pip/pip0137/201805310950_PHILIPSECA816E_1301_zs3T2ME_3SENSEp1o0/201805310950_PHILIPSECA816E_1301_zs3T2ME_3SENSEp1o0.e03.nii.gz,/home/sn21/localiser/pip/pip0137_13_mask_AA.nii.gz
/home/sn21/localiser/pip/pip0137/201805310950_PHILIPSECA816E_1301_zs3T2ME_3SENSEp1o0/201805310950_PHILIPSECA816E_1301_zs3T2ME_3SENSEp1o0.e04.nii.gz,/home/sn21/localiser/pip/pip0137_13_mask_AA.nii.gz
/home/sn21/localiser/pip/pip0137/201805310950_PHILIPSECA816E_1301_zs3T2ME_3SENSEp1o0/201805310950_PHILIPSECA816E_1301_zs3T2ME_3SENSEp1o0.e05.nii.gz,/home/sn21/localiser/pip/pip0137_13_mask_AA.nii.gz
/home/sn21/localiser/pip/pip0147/201806281342_PHILIPSECA816E_1201_aslu4T2ME_3SENSEp1o0/201806281342_PHILIPSECA816E_1201_aslu4T2ME_3SENSEp1o0.e01.nii.gz,/home/sn21/localiser/pip/pip0147_12_mask_AA.nii.gz
/home/sn21/localiser/pip/pip0147/201806281342_PHILIPSECA816E_1201_aslu4T2ME_3SENSEp1o0/201806281342_PHILIPSECA816E_1201_aslu4T2ME_3SENSEp1o0.e02.nii.gz,/home/sn21/localiser/pip/pip0147_12_mask_AA.nii.gz
/home/sn21/localiser/pip/pip0147/201806281342_PHILIPSECA816E_1201_aslu4T2ME_3SENSEp1o0/201806281342_PHILIPSECA816E_1201_aslu4T2ME_3SENSEp1o0.e03.nii.gz,/home/sn21/localiser/pip/pip0147_12_mask_AA.nii.gz
/home/sn21/localiser/pip/pip0147/201806281342_PHILIPSECA816E_1201_aslu4T2ME_3SENSEp1o0/201806281342_PHILIPSECA816E_1201_aslu4T2ME_3SENSEp1o0.e04.nii.gz,/home/sn21/localiser/pip/pip0147_12_mask_AA.nii.gz
/home/sn21/localiser/pip/pip0147/201806281342_PHILIPSECA816E_1201_aslu4T2ME_3SENSEp1o0/201806281342_PHILIPSECA816E_1201_aslu4T2ME_3SENSEp1o0.e05.nii.gz,/home/sn21/localiser/pip/pip0147_12_mask_AA.nii.gz
/home/sn21/localiser/pip/pip0150/201807061150_PHILIPSECA816E_1301_aslu4T2ME_3SENSEp1o0/201807061150_PHILIPSECA816E_1301_aslu4T2ME_3SENSEp1o0.e01.nii.gz,/home/sn21/localiser/pip/pip0150_13_mask_AA.nii.gz
/home/sn21/localiser/pip/pip0150/201807061150_PHILIPSECA816E_1301_aslu4T2ME_3SENSEp1o0/201807061150_PHILIPSECA816E_1301_aslu4T2ME_3SENSEp1o0.e02.nii.gz,/home/sn21/localiser/pip/pip0150_13_mask_AA.nii.gz
